timestamp,hour,day_of_week,month,is_weekday,in_semester,is_event_day,students_present,temperature_C,humidity_pct,appliances_on,floor_util_pct,hvac_load,solar_gen_kwh,energy_kwh
2022-12-24 20:00:00,20,5,12,0,0,0,67.0,10.3,44.0,9.0,35.0,4.09,0.0,21.489
2022-07-28 11:00:00,11,3,7,1,0,0,71.0,35.39,77.6,16.0,22.4,4.63,2.0,24.03
2021-10-09 05:00:00,5,5,10,0,1,0,118.0,16.88,38.4,14.0,26.3,2.02,0.0,19.04
2021-01-06 00:00:00,0,2,1,1,1,0,124.0,8.0,47.6,11.0,32.6,4.85,0.0,26.974
2021-10-11 02:00:00,2,0,10,1,1,0,169.0,12.89,52.0,22.0,35.4,3.18,0.0,27.388
2023-07-05 23:00:00,23,2,7,1,0,0,20.0,27.76,80.2,5.0,24.0,2.58,0.0,23.833
2021-08-21 11:00:00,11,5,8,0,1,0,97.0,32.68,65.0,16.0,28.3,3.61,2.71,21.035
2022-07-25 03:00:00,3,0,7,1,0,0,0.0,27.32,74.6,5.0,23.7,2.12,0.0,21.238
2021-01-14 16:00:00,16,3,1,1,1,0,549.0,16.87,49.2,44.0,67.2,2.2,1.44,36.88
2021-07-16 06:00:00,6,4,7,1,0,0,24.0,30.12,78.3,14.0,19.9,3.37,0.0,27.534
2021-04-09 18:00:00,18,4,4,1,1,0,634.0,24.98,45.4,51.0,83.5,1.2,0.23,50.772
2021-08-19 02:00:00,2,3,8,1,1,1,118.0,23.09,84.0,16.0,38.8,0.97,0.0,28.272
2021-04-17 00:00:00,0,5,4,0,1,0,99.0,24.12,46.0,19.0,31.7,1.56,0.0,22.25
2022-10-20 23:00:00,23,3,10,1,1,0,143.0,9.4,56.7,16.0,41.2,4.91,0.0,30.526
2022-04-07 13:00:00,13,3,4,1,1,0,637.0,29.09,44.1,53.0,66.8,3.2,2.91,46.951
2023-06-29 04:00:00,4,3,6,1,0,0,61.0,29.77,60.9,18.0,23.9,3.05,0.0,25.875
2022-03-29 23:00:00,23,1,3,1,1,0,147.0,18.0,58.8,15.0,25.0,1.98,0.0,27.764
2021-07-24 02:00:00,2,5,7,0,0,0,96.0,26.17,81.7,13.0,26.9,1.78,0.0,19.288
2021-08-03 17:00:00,17,1,8,1,1,1,637.0,30.05,71.4,48.0,74.7,2.71,1.74,54.342
2021-02-20 09:00:00,9,5,2,0,1,0,105.0,24.08,50.2,15.0,34.0,0.89,1.11,18.147
2022-07-11 18:00:00,18,0,7,1,0,0,0.0,30.13,84.3,15.0,20.9,2.83,0.0,26.898
2023-07-13 19:00:00,19,3,7,1,0,0,37.0,27.77,79.2,11.0,18.5,2.24,0.0,22.109
2022-06-29 12:00:00,12,2,6,1,0,0,24.0,36.4,55.7,14.0,20.2,5.01,3.15,25.113
2023-08-11 06:00:00,6,4,8,1,1,0,155.0,29.48,80.2,22.0,28.6,3.25,0.0,29.992
2021-05-11 03:00:00,3,1,5,1,0,0,85.0,24.91,34.4,12.0,20.8,1.63,0.0,19.08
2021-01-04 06:00:00,6,0,1,1,1,1,147.0,12.48,43.5,18.0,31.3,3.91,0.0,34.098
2023-03-10 01:00:00,1,4,3,1,1,0,110.0,16.59,58.1,13.0,32.3,2.08,0.0,24.824
2023-11-01 16:00:00,16,2,11,1,1,0,644.0,17.04,60.8,52.0,70.4,2.05,1.03,41.859
2022-06-27 04:00:00,4,0,6,1,0,0,0.0,27.05,65.5,4.0,25.4,2.49,0.0,16.853
2023-11-17 12:00:00,12,4,11,1,1,0,621.0,19.14,36.4,50.0,71.6,1.67,3.01,41.728
2022-01-16 17:00:00,17,6,1,0,1,0,25.0,16.21,38.7,4.0,24.9,2.19,0.91,14.534
2023-11-06 23:00:00,23,0,11,1,1,0,159.0,10.99,35.5,19.0,36.4,4.35,0.0,28.547
2023-09-21 23:00:00,23,3,9,1,1,0,145.0,18.59,69.5,16.0,35.7,1.45,0.0,23.261
2023-03-17 06:00:00,6,4,3,1,1,0,138.0,22.09,52.1,13.0,33.4,0.1,0.0,23.664
2023-08-06 21:00:00,21,6,8,0,1,0,4.0,23.99,83.7,7.0,27.9,1.18,0.0,13.951
2023-05-06 22:00:00,22,5,5,0,0,0,0.0,24.45,45.4,9.0,20.8,1.27,0.0,16.045
2023-06-14 01:00:00,1,2,6,1,0,0,1.0,26.65,55.2,13.0,15.2,1.78,0.0,22.246
2023-01-18 17:00:00,17,2,1,1,1,0,648.0,13.07,43.1,52.0,80.4,3.02,0.3,50.716
2021-07-22 21:00:00,21,3,7,1,0,0,6.0,25.52,62.6,7.0,21.4,2.13,0.0,20.264
2022-10-13 05:00:00,5,3,10,1,1,0,163.0,16.32,49.9,22.0,33.3,2.84,0.0,28.559
2022-08-27 13:00:00,13,5,8,0,1,0,79.0,30.71,67.5,9.0,34.1,3.64,2.49,16.661
2021-09-16 21:00:00,21,3,9,1,1,0,151.0,16.4,67.6,18.0,24.3,2.04,0.0,25.014
2021-03-16 06:00:00,6,1,3,1,1,0,143.0,18.88,54.4,21.0,33.0,1.96,0.0,29.319
2021-10-19 01:00:00,1,1,10,1,1,0,180.0,10.51,53.1,18.0,30.0,3.97,0.0,28.402
2022-07-08 03:00:00,3,4,7,1,0,0,40.0,25.12,69.1,10.0,24.5,1.31,0.0,16.878
2022-12-30 07:00:00,7,4,12,1,0,0,66.0,12.78,62.1,10.0,30.1,3.63,0.42,22.441
2021-08-20 00:00:00,0,4,8,1,1,0,231.0,20.46,73.3,20.0,40.7,0.81,0.0,29.019
2021-03-23 02:00:00,2,1,3,1,1,0,165.0,17.71,52.9,14.0,26.4,2.43,0.0,28.489
2023-12-30 12:00:00,12,5,12,0,0,1,0.0,18.55,48.8,2.0,23.1,2.02,3.69,12.655
2023-10-13 07:00:00,7,4,10,1,1,0,76.0,20.53,51.4,14.0,23.1,1.3,0.0,23.216
2022-12-12 21:00:00,21,0,12,1,0,0,4.0,8.7,55.6,10.0,29.7,4.54,0.0,19.461
2023-07-18 00:00:00,0,1,7,1,0,0,13.0,24.11,72.1,12.0,23.1,1.17,0.0,22.299
2021-10-10 21:00:00,21,6,10,0,1,0,130.0,,46.9,18.0,34.3,3.02,0.0,20.21
2021-02-28 00:00:00,0,6,2,0,1,0,114.0,15.48,54.0,16.0,32.9,2.47,0.0,26.096
2022-03-21 05:00:00,5,0,3,1,1,1,212.0,20.81,43.2,19.0,34.8,0.95,0.0,30.155
2022-12-16 00:00:00,0,4,12,1,0,0,0.0,8.0,60.0,14.0,17.7,5.35,,23.109
2021-10-06 22:00:00,22,2,10,1,1,0,188.0,14.78,64.1,20.0,33.3,2.47,0.0,24.877
2022-05-15 04:00:00,4,6,5,0,0,0,57.0,25.12,59.0,13.0,27.0,1.97,0.0,20.742
2021-05-14 23:00:00,23,4,5,1,0,0,0.0,26.89,36.1,6.0,16.3,1.83,0.0,16.936
2022-01-10 13:00:00,13,0,1,1,1,0,584.0,17.79,60.0,48.0,61.9,1.8,3.2,42.086
2022-06-01 20:00:00,20,2,6,1,0,0,78.0,25.05,59.3,9.0,28.3,1.25,0.0,18.705
2022-02-20 09:00:00,9,6,2,0,1,0,115.0,20.36,43.0,12.0,33.2,0.6,2.16,11.669
2022-05-28 17:00:00,17,5,5,0,0,0,54.0,31.74,47.2,14.0,34.5,3.3,1.36,22.083
2021-03-15 18:00:00,18,0,3,1,1,0,650.0,21.03,64.0,56.0,73.2,0.73,0.04,46.209
2023-10-17 03:00:00,3,1,10,1,1,0,64.0,11.72,37.3,13.0,26.2,3.86,0.0,22.246
2023-06-27 19:00:00,19,1,6,1,0,0,0.0,29.49,46.4,5.0,18.1,3.49,0.0,15.532
2022-03-31 16:00:00,16,3,3,1,1,0,636.0,24.56,67.7,47.0,72.7,1.18,2.32,46.007
2022-05-02 11:00:00,11,0,5,1,0,0,0.0,33.21,40.3,13.0,17.9,3.96,2.93,22.273
2021-05-06 22:00:00,22,3,5,1,0,0,,23.3,41.5,8.0,33.5,0.86,0.0,16.663
2021-08-14 01:00:00,1,5,8,0,1,0,82.0,21.49,61.6,19.0,14.8,1.07,0.0,16.29
2021-11-24 08:00:00,8,2,11,1,1,0,608.0,14.16,41.3,51.0,74.0,2.72,1.48,42.813
2022-02-25 20:00:00,20,4,2,1,1,0,151.0,17.09,49.4,20.0,38.2,1.72,0.0,27.497
2021-10-14 11:00:00,11,3,10,1,1,1,559.0,22.35,45.8,46.0,65.4,0.39,1.79,44.897
2023-06-23 06:00:00,6,4,6,1,0,0,6.0,34.59,56.8,7.0,19.8,4.57,0.0,21.97
2022-08-05 12:00:00,12,4,8,1,1,0,600.0,32.91,65.0,49.0,73.3,4.39,3.43,45.269
2021-07-12 11:00:00,11,0,7,1,0,0,36.0,36.94,68.0,17.0,11.2,5.72,1.64,27.174
2023-06-16 13:00:00,13,4,6,1,0,0,66.0,37.77,52.3,14.0,22.1,5.5,3.25,29.577
2021-12-30 07:00:00,7,3,12,1,0,0,0.0,12.51,44.7,6.0,19.4,3.44,0.08,19.026
2021-12-23 14:00:00,14,3,12,1,0,0,45.0,17.07,46.3,14.0,25.0,2.11,3.03,13.133
2023-03-28 21:00:00,21,1,3,1,1,0,162.0,18.98,44.2,15.0,40.8,1.06,0.0,24.087
2022-08-19 10:00:00,10,4,8,1,1,0,602.0,30.28,62.9,46.0,66.4,3.64,2.85,46.236
2022-06-06 12:00:00,12,0,6,1,0,0,64.0,38.43,66.0,19.0,19.8,6.38,2.61,28.008
2021-11-29 00:00:00,0,0,11,1,1,0,218.0,8.0,50.0,22.0,38.3,5.39,0.0,32.272
2022-06-03 22:00:00,22,4,6,1,0,0,56.0,25.73,51.7,11.0,25.8,1.9,0.0,20.401
2022-03-20 20:00:00,20,6,3,0,1,0,132.0,18.25,61.8,16.0,30.7,1.46,0.0,19.222
2021-10-12 09:00:00,9,1,10,1,1,1,576.0,21.57,39.4,45.0,60.1,0.77,0.73,46.968
2022-02-26 07:00:00,7,5,2,0,1,0,61.0,22.49,44.6,16.0,32.0,0.39,0.25,19.815
2022-12-13 21:00:00,21,1,12,1,0,0,32.0,8.77,37.0,14.0,28.7,5.03,0.0,25.903
2023-02-09 01:00:00,1,3,2,1,1,0,207.0,8.79,53.0,19.0,33.8,4.8,0.0,28.373
2021-12-06 23:00:00,23,0,12,1,0,0,0.0,8.0,50.6,11.0,21.8,5.01,0.0,19.214
2023-05-09 12:00:00,12,1,5,1,0,0,0.0,34.71,56.8,12.0,26.3,4.91,2.99,20.031
2021-07-04 07:00:00,7,6,7,0,0,0,21.0,34.69,84.0,10.0,23.6,4.43,1.15,21.993
2022-05-22 15:00:00,15,6,5,0,0,0,65.0,35.26,49.9,14.0,27.0,4.75,1.61,16.425
2021-10-13 22:00:00,22,2,10,1,1,0,222.0,15.77,45.0,24.0,35.5,2.97,0.0,28.694
2021-10-19 02:00:00,2,1,10,1,1,0,159.0,9.84,68.0,17.0,40.5,4.68,0.0,29.985
2022-01-31 10:00:00,10,0,1,1,1,0,473.0,20.04,48.7,39.0,60.1,1.16,1.31,34.652
2022-10-23 07:00:00,7,6,10,0,1,0,74.0,20.45,47.4,18.0,28.5,1.5,0.0,17.515
2023-10-07 10:00:00,10,5,10,0,1,0,73.0,22.61,44.4,15.0,20.2,0.81,2.67,19.447
2021-10-31 10:00:00,10,6,10,0,1,0,87.0,23.59,41.6,12.0,32.5,1.37,2.29,15.24
2021-05-02 22:00:00,22,6,5,0,0,0,1.0,23.25,44.5,3.0,23.0,0.62,0.0,10.263
2022-02-14 09:00:00,9,0,2,1,1,0,578.0,18.27,48.8,50.0,70.1,1.37,1.61,50.95
2022-01-30 23:00:00,23,6,1,0,1,0,106.0,10.19,45.8,14.0,30.5,3.95,0.0,24.386
2021-12-30 21:00:00,21,3,12,1,0,0,46.0,8.0,44.4,10.0,28.0,5.23,0.0,25.212
2023-08-15 17:00:00,17,1,8,1,1,0,620.0,29.11,67.1,48.0,64.6,3.07,0.93,49.904
2022-12-05 02:00:00,2,0,12,1,0,0,31.0,8.0,42.8,5.0,21.3,4.79,0.0,23.096
2021-03-25 21:00:00,21,3,3,1,1,0,185.0,17.04,43.2,26.0,31.7,2.13,0.0,31.573
2023-08-28 15:00:00,15,0,8,1,1,0,650.0,28.04,73.9,54.0,74.0,2.79,2.62,47.586
2021-08-25 13:00:00,13,2,8,1,1,1,598.0,34.06,67.5,48.0,65.0,4.14,2.16,53.534
2021-02-09 11:00:00,11,1,2,1,1,0,657.0,20.4,63.1,55.0,77.0,0.9,2.4,47.895
2023-11-27 17:00:00,17,0,11,1,1,0,607.0,13.43,40.3,53.0,71.8,3.26,1.5,46.691
2021-03-31 11:00:00,11,2,3,1,1,0,553.0,28.27,59.9,48.0,75.8,2.75,2.18,48.878
2022-01-02 04:00:00,4,6,1,0,1,0,104.0,10.28,60.1,14.0,41.0,3.96,0.0,21.151
2021-10-25 01:00:00,1,0,10,1,1,0,171.0,12.43,45.7,17.0,33.3,3.86,0.0,31.984
2023-04-29 19:00:00,19,5,4,0,1,0,116.0,28.48,63.1,18.0,29.4,2.38,0.0,25.742
2023-07-30 06:00:00,6,6,7,0,0,0,18.0,27.19,81.7,11.0,12.0,1.77,0.0,16.311
2022-02-09 03:00:00,3,2,2,1,1,0,123.0,9.17,40.0,16.0,29.1,4.34,0.0,28.265
2023-06-03 20:00:00,20,5,6,0,0,0,3.0,28.87,40.6,14.0,9.0,3.06,0.0,12.51
2022-04-02 11:00:00,11,5,4,0,1,0,82.0,29.62,41.9,17.0,25.9,3.06,2.27,24.655
2021-10-13 01:00:00,1,2,10,1,1,0,185.0,11.42,57.3,24.0,23.4,3.56,0.0,33.36
2022-12-18 10:00:00,10,6,12,0,0,0,118.0,15.69,54.0,14.0,26.9,2.68,2.04,14.955
2023-11-27 07:00:00,7,0,11,1,1,0,165.0,18.05,53.6,10.0,35.5,1.71,0.0,21.239
2022-11-27 16:00:00,16,6,11,0,1,0,174.0,15.72,42.0,21.0,42.0,2.48,2.16,26.018
2021-03-28 09:00:00,9,6,3,0,1,0,46.0,27.74,56.0,8.0,28.9,2.9,1.91,11.968
2022-02-10 10:00:00,10,3,2,1,1,0,637.0,19.06,41.0,52.0,73.2,1.9,3.3,48.902
2023-08-14 19:00:00,19,0,8,1,1,0,146.0,22.63,60.5,20.0,36.7,0.33,0.0,27.082
2023-08-02 02:00:00,2,2,8,1,1,0,128.0,25.3,89.5,18.0,35.1,1.44,0.0,32.059
2021-11-19 06:00:00,6,4,11,1,1,0,178.0,13.55,54.5,22.0,33.6,3.7,0.0,30.079
2021-02-06 21:00:00,21,5,2,0,1,0,118.0,13.78,55.0,11.0,27.0,3.55,0.0,19.73
2023-01-28 06:00:00,6,5,1,0,1,0,114.0,13.77,47.7,10.0,41.3,3.65,0.0,21.355
2022-04-18 06:00:00,6,0,4,1,1,0,177.0,24.5,39.9,17.0,35.2,1.08,0.0,23.433
2022-09-02 05:00:00,5,4,9,1,1,0,137.0,26.76,66.6,15.0,26.2,2.34,0.0,25.303
2022-10-01 20:00:00,20,5,10,0,1,0,64.0,19.31,41.2,18.0,31.1,1.43,0.0,22.624
2021-11-02 09:00:00,9,1,11,1,1,0,624.0,18.72,54.4,43.0,68.8,2.09,3.12,45.91
2022-03-02 00:00:00,0,2,3,1,1,0,138.0,13.22,55.5,18.0,37.5,3.22,0.0,25.768
2021-06-12 07:00:00,7,5,6,0,0,0,4.0,34.95,46.5,8.0,27.5,4.42,0.0,20.51
2023-09-17 02:00:00,2,6,9,0,1,0,118.0,14.79,85.6,16.0,28.4,3.15,0.0,19.772
2023-04-23 10:00:00,10,6,4,0,1,0,137.0,32.48,52.7,11.0,21.1,3.71,2.46,20.429
2023-11-23 02:00:00,2,3,11,1,1,0,185.0,8.0,51.0,16.0,32.0,5.58,0.0,27.903
2023-02-12 07:00:00,7,6,2,0,1,0,114.0,18.21,48.9,12.0,29.7,1.56,0.39,21.223
2021-12-10 17:00:00,17,4,12,1,0,0,0.0,14.71,63.7,10.0,20.1,2.52,0.26,23.22
2023-02-10 21:00:00,21,4,2,1,1,0,185.0,10.16,60.2,21.0,35.4,4.57,0.0,33.568
2023-01-22 05:00:00,5,6,1,0,1,0,116.0,10.6,58.2,16.0,26.9,4.09,0.0,27.664
2021-11-30 20:00:00,20,1,11,1,1,0,128.0,9.4,51.1,16.0,30.2,4.66,0.0,28.65
2023-12-10 00:00:00,0,6,12,0,0,0,39.0,8.0,45.0,12.0,25.1,5.62,0.0,14.742
2022-03-18 07:00:00,7,4,3,1,1,0,207.0,22.48,39.6,20.0,36.6,0.54,0.0,21.83
2023-08-22 18:00:00,18,1,8,1,1,0,610.0,30.01,66.3,44.0,65.2,2.8,0.32,46.167
2023-04-28 16:00:00,16,4,4,1,1,0,669.0,32.17,58.5,49.0,78.1,3.54,1.79,51.162
2023-05-17 01:00:00,1,2,5,1,0,0,22.0,23.72,50.7,11.0,24.4,1.3,0.0,15.171
2021-03-03 04:00:00,4,2,3,1,1,0,194.0,14.16,45.3,14.0,37.9,3.33,0.0,26.69
2022-12-04 06:00:00,6,6,12,0,0,0,32.0,13.02,35.4,13.0,35.9,3.72,0.0,20.783
2022-03-16 14:00:00,14,2,3,1,1,0,699.0,25.3,50.3,56.0,80.4,1.64,3.07,51.129
2021-04-24 10:00:00,10,5,4,0,1,0,117.0,31.13,76.8,17.0,37.0,3.37,2.39,26.379
2021-08-14 19:00:00,19,5,8,0,1,0,132.0,24.56,79.9,16.0,34.8,1.57,0.0,29.068
2023-09-03 07:00:00,7,6,9,0,1,0,94.0,26.39,80.9,13.0,28.7,1.95,0.48,21.547
2023-01-02 04:00:00,4,0,1,1,1,0,198.0,12.21,40.5,21.0,41.2,4.16,0.0,33.171
2023-11-17 05:00:00,5,4,11,1,1,0,181.0,10.67,64.7,16.0,29.0,4.18,0.0,29.685
2023-10-11 20:00:00,20,2,10,1,1,0,104.0,15.6,39.7,18.0,27.7,3.11,0.0,24.786
2022-06-13 01:00:00,1,0,6,1,0,0,37.0,25.87,49.6,9.0,16.7,2.21,0.0,16.127
2021-09-09 17:00:00,17,3,9,1,1,0,542.0,27.18,76.2,50.0,62.3,2.02,0.56,44.474
2022-05-18 13:00:00,13,2,5,1,0,0,11.0,34.21,34.4,11.0,18.1,4.92,2.71,21.152
2022-08-31 20:00:00,20,2,8,1,1,0,156.0,20.88,73.1,20.0,33.0,1.0,0.0,23.839
2021-04-01 01:00:00,1,3,4,1,1,0,77.0,18.46,40.9,17.0,26.6,1.66,0.0,19.811
2022-12-07 05:00:00,5,2,12,1,0,0,17.0,10.45,58.3,10.0,26.4,4.56,0.0,29.159
2022-01-21 07:00:00,7,4,1,1,1,0,128.0,13.57,53.3,16.0,25.1,3.29,0.0,28.837
2023-09-08 08:00:00,8,4,9,1,1,0,625.0,26.31,76.4,50.0,71.7,1.97,0.95,47.315
2023-08-08 03:00:00,3,1,8,1,1,1,163.0,26.76,70.6,18.0,28.6,1.59,0.0,28.743
2022-08-02 20:00:00,20,1,8,1,1,0,137.0,26.27,84.1,18.0,38.5,1.58,0.0,26.418
2022-10-18 13:00:00,13,1,10,1,1,0,581.0,23.13,38.8,42.0,64.0,1.1,3.17,37.558
2022-02-26 12:00:00,12,5,2,0,1,0,95.0,24.81,47.1,14.0,18.5,1.84,3.83,18.698
2021-10-30 17:00:00,17,5,10,0,1,0,140.0,16.15,58.6,14.0,35.5,2.63,0.43,18.266
2023-08-13 19:00:00,19,6,8,0,1,0,112.0,28.22,78.2,18.0,,2.75,0.0,21.594
2022-12-29 11:00:00,11,3,12,1,0,0,0.0,18.67,56.3,12.0,18.3,2.01,2.39,16.359
2022-01-23 19:00:00,19,6,1,0,1,0,49.0,12.69,58.7,8.0,15.7,3.76,0.0,20.274
2021-06-14 00:00:00,0,0,6,1,0,0,0.0,27.82,67.1,8.0,18.8,2.46,0.0,18.828
2022-05-04 13:00:00,13,2,5,1,0,0,68.0,33.62,50.3,17.0,30.8,4.86,2.82,21.63
2023-10-31 09:00:00,9,1,10,1,1,0,597.0,18.45,,43.0,65.2,1.2,1.22,40.123
2022-09-19 19:00:00,19,0,9,1,1,0,178.0,19.26,60.7,16.0,36.0,1.39,0.0,27.849
2021-06-25 07:00:00,7,4,6,1,0,0,25.0,29.24,53.8,7.0,23.7,3.38,0.0,16.076
2022-08-08 17:00:00,17,0,8,1,1,0,676.0,27.66,75.6,56.0,73.2,2.23,0.69,50.309
2021-03-31 13:00:00,13,2,3,1,1,0,576.0,27.04,52.7,44.0,60.9,2.2,2.71,44.457
2023-03-12 14:00:00,14,6,3,0,1,0,97.0,26.45,58.9,15.0,26.4,1.88,2.76,16.357
2021-01-04 02:00:00,2,0,1,1,1,0,121.0,8.0,41.6,19.0,30.1,5.63,0.0,23.658
2023-06-12 16:00:00,16,0,6,1,0,0,0.0,34.84,67.5,15.0,21.0,4.79,1.35,26.376
2021-06-17 08:00:00,8,3,6,1,0,0,58.0,34.26,52.0,18.0,21.4,4.2,1.65,27.12
2023-04-21 01:00:00,1,4,4,1,1,0,150.0,20.13,39.7,15.0,25.4,0.78,0.0,18.244
2022-06-28 09:00:00,9,1,6,1,0,0,31.0,35.43,54.7,16.0,26.1,5.11,1.82,27.462
2022-09-01 03:00:00,3,3,9,1,1,0,182.0,18.19,59.3,15.0,34.9,2.07,0.0,25.998
2021-06-13 20:00:00,20,6,6,0,0,0,0.0,30.25,55.8,13.0,20.0,3.26,0.0,20.207
2022-09-04 06:00:00,6,6,9,0,1,0,52.0,25.26,70.5,16.0,24.8,1.74,0.0,24.502
2023-04-17 01:00:00,1,0,4,1,1,0,120.0,18.06,49.9,10.0,29.2,2.07,0.0,22.484
2023-04-26 00:00:00,0,2,4,1,1,0,217.0,20.66,54.5,,31.0,1.42,0.0,29.916
2022-10-08 22:00:00,22,5,10,0,1,0,119.0,16.17,57.7,11.0,22.0,2.18,0.0,19.336
2021-04-15 13:00:00,13,3,4,1,1,0,578.0,29.98,38.2,45.0,73.0,3.42,2.3,40.028
2021-10-31 09:00:00,9,6,10,0,1,0,114.0,21.74,42.9,17.0,25.1,0.42,1.1,19.784
2022-01-21 04:00:00,4,4,1,1,1,0,156.0,10.05,54.9,16.0,29.9,4.95,0.0,31.692
2023-07-02 10:00:00,10,6,7,0,0,0,0.0,39.34,78.7,12.0,21.6,6.51,2.68,25.598
2021-06-19 11:00:00,11,5,6,0,0,0,36.0,38.24,70.9,10.0,20.0,5.78,3.06,22.276
2022-06-30 20:00:00,20,3,6,1,0,1,0.0,29.26,52.5,8.0,21.1,3.11,0.0,30.41
2021-05-12 01:00:00,1,2,5,1,0,0,79.0,24.71,52.4,16.0,25.7,1.45,0.0,25.61
2023-09-17 21:00:00,21,6,9,0,1,0,108.0,19.35,80.3,12.0,29.4,1.06,0.0,22.311
2022-12-31 17:00:00,17,5,12,0,0,1,3.0,14.52,47.0,5.0,20.4,2.66,1.55,18.803
2021-12-29 09:00:00,9,2,12,1,0,0,47.0,14.27,45.1,19.0,25.6,3.1,1.88,27.014
2021-08-02 19:00:00,19,0,8,1,1,0,193.0,29.13,59.9,20.0,41.7,3.21,0.0,32.878
2022-12-07 04:00:00,4,2,12,1,0,0,45.0,9.66,57.0,10.0,24.2,4.99,0.0,19.276
2021-11-05 04:00:00,4,4,11,1,1,0,160.0,13.91,47.2,17.0,36.1,3.66,0.0,28.29
2023-10-07 23:00:00,23,5,10,0,1,0,130.0,16.06,50.9,19.0,34.4,2.95,0.0,24.737
2022-04-27 16:00:00,16,2,4,1,1,0,592.0,31.2,39.6,46.0,70.2,4.04,1.73,47.402
2022-12-16 02:00:00,2,4,12,1,0,0,0.0,8.0,49.3,4.0,16.6,4.85,0.0,22.603
2023-03-22 12:00:00,12,2,3,1,1,0,,29.13,53.7,49.0,64.4,2.96,3.65,50.823
2023-07-14 13:00:00,13,4,7,1,0,0,15.0,35.57,75.7,18.0,21.3,4.99,3.75,26.64
2023-08-20 18:00:00,18,6,8,0,1,0,0.0,24.7,79.0,4.0,23.3,1.08,0.37,12.927
2021-04-16 22:00:00,22,4,4,1,1,0,162.0,20.81,36.0,12.0,32.3,0.96,0.0,21.138
2021-09-11 01:00:00,1,5,9,0,1,0,113.0,18.34,84.4,19.0,33.2,2.04,0.0,25.81
2023-04-11 10:00:00,10,1,4,1,1,0,590.0,29.74,52.5,49.0,66.0,2.73,2.19,45.44
2021-01-10 21:00:00,21,6,1,0,1,0,62.0,8.7,40.0,14.0,15.0,4.61,0.0,22.662
2022-11-18 20:00:00,20,4,11,1,1,0,197.0,9.33,51.2,14.0,37.7,4.62,0.0,29.426
2023-08-27 13:00:00,13,6,8,0,1,0,32.0,31.55,77.0,11.0,26.4,3.22,4.04,18.528
2023-05-30 16:00:00,16,1,5,1,0,0,35.0,35.95,44.3,15.0,21.6,5.41,1.19,24.243
2021-08-05 08:00:00,8,3,8,1,1,0,586.0,32.89,76.5,49.0,70.4,4.63,0.36,54.467
2021-07-18 14:00:00,14,6,7,0,0,0,91.0,,72.2,,18.6,4.78,2.66,22.315
2021-03-09 12:00:00,12,1,3,1,1,0,577.0,26.12,56.3,45.0,70.5,1.69,3.32,43.166
2022-01-02 09:00:00,9,6,1,0,1,0,43.0,16.09,46.3,17.0,19.0,2.18,1.57,18.793
2021-02-24 12:00:00,12,2,2,1,1,0,463.0,25.46,51.9,42.0,54.5,1.53,2.65,35.762
2022-08-22 22:00:00,22,0,8,1,1,0,113.0,22.64,69.0,18.0,26.8,0.54,0.0,22.299
2021-03-07 22:00:00,22,6,3,0,1,0,134.0,12.89,52.2,21.0,36.3,3.07,0.0,26.983
2023-07-11 07:00:00,7,1,7,1,0,0,0.0,33.48,64.9,8.0,24.7,4.27,0.48,18.912
2021-04-12 07:00:00,7,0,4,1,1,1,187.0,25.72,48.2,20.0,28.1,2.23,0.2,30.262
2023-12-08 23:00:00,23,4,12,1,0,0,0.0,8.0,45.6,6.0,19.5,4.75,0.0,20.228
2021-02-13 12:00:00,12,5,2,0,1,0,81.0,21.93,52.3,12.0,32.5,0.5,3.06,11.756
2023-08-28 17:00:00,17,0,8,1,1,0,636.0,25.43,84.9,48.0,72.2,1.97,1.09,37.963
2021-07-28 17:00:00,17,2,7,1,0,0,0.0,31.3,74.1,13.0,19.9,3.81,0.73,26.647
2023-01-15 15:00:00,15,6,1,0,1,0,94.0,17.68,46.4,16.0,28.1,2.13,2.06,19.962
2021-11-15 01:00:00,1,0,11,1,1,0,122.0,9.0,50.0,16.0,30.0,4.85,0.0,27.827
2022-04-01 11:00:00,11,4,4,1,1,0,538.0,32.45,60.4,50.0,63.7,3.65,3.87,48.066
2023-06-20 03:00:00,3,1,6,1,0,0,0.0,27.07,49.0,10.0,19.3,2.31,0.0,20.312
2021-08-30 11:00:00,11,0,8,1,1,0,575.0,31.09,66.8,49.0,62.2,3.74,3.01,49.345
2021-08-17 19:00:00,19,1,8,1,1,0,200.0,27.43,80.0,14.0,38.8,2.5,0.0,24.58
2023-07-13 12:00:00,12,3,7,1,0,0,0.0,35.74,75.2,14.0,26.0,4.76,3.06,25.649
2022-12-10 10:00:00,10,5,12,0,0,0,0.0,19.38,44.5,14.0,15.8,1.12,2.91,14.357
2022-05-07 13:00:00,13,5,5,0,0,0,16.0,33.89,46.1,7.0,18.6,4.46,2.76,12.814
2022-08-05 07:00:00,7,4,8,1,1,1,219.0,31.13,90.7,19.0,38.3,3.94,0.25,39.684
2021-03-08 16:00:00,16,0,3,1,1,0,569.0,22.51,36.4,46.0,59.7,0.84,2.33,36.284
2023-07-02 04:00:00,4,6,7,0,0,0,41.0,27.97,78.0,11.0,17.4,2.55,0.0,21.121
2021-03-19 01:00:00,1,4,3,1,1,0,104.0,16.5,42.3,15.0,31.5,2.26,0.0,27.327
